rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
1,sample_009838,0.99417579,0.99670076,0.99038834,20,0.99708724;0.99680668;0.99620837,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009838_dinov2_base_adjacent_similarity.csv
2,sample_009856,0.99404042,0.99584123,0.99133920,20,0.99666923;0.99551243;0.99534202,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009856_dinov2_base_adjacent_similarity.csv
3,sample_009843,0.99399373,0.99644311,0.99031965,20,0.99657726;0.99645889;0.99629319,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009843_dinov2_base_adjacent_similarity.csv
4,sample_009858,0.99397587,0.99598998,0.99095471,20,0.99602348;0.99600959;0.99593687,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009858_dinov2_base_adjacent_similarity.csv
5,sample_009849,0.99395173,0.99583286,0.99113002,20,0.99601293;0.99588883;0.99559683,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009849_dinov2_base_adjacent_similarity.csv
6,sample_009855,0.99385437,0.99593673,0.99073084,20,0.99651927;0.99577403;0.99551690,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009855_dinov2_base_adjacent_similarity.csv
7,sample_009851,0.99376074,0.99593005,0.99050678,20,0.99676895;0.99554139;0.99547982,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009851_dinov2_base_adjacent_similarity.csv
8,sample_009839,0.99369198,0.99600440,0.99022334,20,0.99615312;0.99599689;0.99586320,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009839_dinov2_base_adjacent_similarity.csv
9,sample_009842,0.99365268,0.99590755,0.99027038,20,0.99624950;0.99609113;0.99538201,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009842_dinov2_base_adjacent_similarity.csv
10,sample_009850,0.99360816,0.99601438,0.98999883,20,0.99618757;0.99604130;0.99581426,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009850_dinov2_base_adjacent_similarity.csv
11,sample_009859,0.99358610,0.99576817,0.99031300,20,0.99628490;0.99585485;0.99516475,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009859_dinov2_base_adjacent_similarity.csv
12,sample_009840,0.99355170,0.99543154,0.99073193,20,0.99575156;0.99531007;0.99523300,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009840_dinov2_base_adjacent_similarity.csv
13,sample_009844,0.99354257,0.99554290,0.99054208,20,0.99617678;0.99534714;0.99510479,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009844_dinov2_base_adjacent_similarity.csv
14,sample_009854,0.99348851,0.99556740,0.99037017,20,0.99589443;0.99549133;0.99531645,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009854_dinov2_base_adjacent_similarity.csv
15,sample_009847,0.99345555,0.99527671,0.99072381,20,0.99563241;0.99544626;0.99475145,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009847_dinov2_base_adjacent_similarity.csv
16,sample_009848,0.99342038,0.99537275,0.99049183,20,0.99592423;0.99518770;0.99500632,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009848_dinov2_base_adjacent_similarity.csv
17,sample_009852,0.99339784,0.99547030,0.99028915,20,0.99571663;0.99538505;0.99530923,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009852_dinov2_base_adjacent_similarity.csv
18,sample_009860,0.99339665,0.99589121,0.98965481,20,0.99620360;0.99618369;0.99528635,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009860_dinov2_base_adjacent_similarity.csv
19,sample_009853,0.99335180,0.99513171,0.99068193,20,0.99542731;0.99501288;0.99495494,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009853_dinov2_base_adjacent_similarity.csv
20,sample_009857,0.99331778,0.99574212,0.98968127,20,0.99622601;0.99587113;0.99512923,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009857_dinov2_base_adjacent_similarity.csv
21,sample_009861,0.99331270,0.99577680,0.98961657,20,0.99634773;0.99587417;0.99510849,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009861_dinov2_base_adjacent_similarity.csv
22,sample_009759,0.99329248,0.99561689,0.98980585,20,0.99607277;0.99546319;0.99531472,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009759_dinov2_base_adjacent_similarity.csv
23,sample_009841,0.99321461,0.99508426,0.99041013,20,0.99547368;0.99514055;0.99463856,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009841_dinov2_base_adjacent_similarity.csv
24,sample_009846,0.99319773,0.99536572,0.98994574,20,0.99554586;0.99548578;0.99506551,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009846_dinov2_base_adjacent_similarity.csv
25,sample_009845,0.99303393,0.99553498,0.98928237,20,0.99569839;0.99552089;0.99538565,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009845_dinov2_base_adjacent_similarity.csv
26,sample_009752,0.99288328,0.99496392,0.98976231,20,0.99520326;0.99492049;0.99476802,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009752_dinov2_base_adjacent_similarity.csv
27,sample_009718,0.99287800,0.99571997,0.98861504,20,0.99696988;0.99561751;0.99457252,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009718_dinov2_base_adjacent_similarity.csv
28,sample_009837,0.99286007,0.99557078,0.98879401,20,0.99611098;0.99531287;0.99528849,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009837_dinov2_base_adjacent_similarity.csv
29,sample_009761,0.99285591,0.99582358,0.98840441,20,0.99676263;0.99554533;0.99516279,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009761_dinov2_base_adjacent_similarity.csv
30,sample_009756,0.99283050,0.99546941,0.98887213,20,0.99595433;0.99547124;0.99498266,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009756_dinov2_base_adjacent_similarity.csv
31,sample_009755,0.99279627,0.99524774,0.98911906,20,0.99560934;0.99551833;0.99461555,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009755_dinov2_base_adjacent_similarity.csv
32,sample_009762,0.99275663,0.99563336,0.98844153,20,0.99607050;0.99584180;0.99498779,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009762_dinov2_base_adjacent_similarity.csv
33,sample_009836,0.99270596,0.99551201,0.98849688,20,0.99589491;0.99555779;0.99508333,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009836_dinov2_base_adjacent_similarity.csv
34,sample_009748,0.99269946,0.99512438,0.98906208,20,0.99530011;0.99523073;0.99484229,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009748_dinov2_base_adjacent_similarity.csv
35,sample_009758,0.99269778,0.99523282,0.98889521,20,0.99592161;0.99506694;0.99470991,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009758_dinov2_base_adjacent_similarity.csv
36,sample_009723,0.99259568,0.99505812,0.98890203,20,0.99540484;0.99490690;0.99486262,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009723_dinov2_base_adjacent_similarity.csv
37,sample_009862,0.99258020,0.99502162,0.98891806,20,0.99578750;0.99475098;0.99452639,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009862_dinov2_base_adjacent_similarity.csv
38,sample_009753,0.99251383,0.99482099,0.98905309,20,0.99509752;0.99484444;0.99452102,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009753_dinov2_base_adjacent_similarity.csv
39,sample_009765,0.99243270,0.99501532,0.98855876,20,0.99589163;0.99459338;0.99456096,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009765_dinov2_base_adjacent_similarity.csv
40,sample_009726,0.99241452,0.99465714,0.98905059,20,0.99489051;0.99455571;0.99452519,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009726_dinov2_base_adjacent_similarity.csv
41,sample_009732,0.99240104,0.99570906,0.98743901,20,0.99633074;0.99578297;0.99501348,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009732_dinov2_base_adjacent_similarity.csv
42,sample_009833,0.99239472,0.99588589,0.98715797,20,0.99630058;0.99571514;0.99564195,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009833_dinov2_base_adjacent_similarity.csv
43,sample_009757,0.99232541,0.99473337,0.98871346,20,0.99493277;0.99468875;0.99457860,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009757_dinov2_base_adjacent_similarity.csv
44,sample_009747,0.99232226,0.99498526,0.98832775,20,0.99516428;0.99498296;0.99480855,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009747_dinov2_base_adjacent_similarity.csv
45,sample_009720,0.99228056,0.99509603,0.98805737,20,0.99579918;0.99522668;0.99426222,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009720_dinov2_base_adjacent_similarity.csv
46,sample_009737,0.99225943,0.99489806,0.98830148,20,0.99583423;0.99452341;0.99433655,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009737_dinov2_base_adjacent_similarity.csv
47,sample_009724,0.99220960,0.99552409,0.98723786,20,0.99652457;0.99523914;0.99480855,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009724_dinov2_base_adjacent_similarity.csv
48,sample_009760,0.99210265,0.99484735,0.98798561,20,0.99556684;0.99548554;0.99348968,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009760_dinov2_base_adjacent_similarity.csv
49,sample_009731,0.99209412,0.99486766,0.98793380,20,0.99532771;0.99483085;0.99444443,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009731_dinov2_base_adjacent_similarity.csv
50,sample_009751,0.99204632,0.99459284,0.98822652,20,0.99613076;0.99415028;0.99349749,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009751_dinov2_base_adjacent_similarity.csv
51,sample_009739,0.99204191,0.99560616,0.98669553,20,0.99652141;0.99570888;0.99458820,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009739_dinov2_base_adjacent_similarity.csv
52,sample_009768,0.99198230,0.99460232,0.98805227,20,0.99471390;0.99466360;0.99442947,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009768_dinov2_base_adjacent_similarity.csv
53,sample_009722,0.99198139,0.99518766,0.98717199,20,0.99612272;0.99489725;0.99454302,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009722_dinov2_base_adjacent_similarity.csv
54,sample_009754,0.99196253,0.99537671,0.98684126,20,0.99584496;0.99581832;0.99446684,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009754_dinov2_base_adjacent_similarity.csv
55,sample_009746,0.99195864,0.99494163,0.98748415,20,0.99630427;0.99444473;0.99407589,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009746_dinov2_base_adjacent_similarity.csv
56,sample_009766,0.99190127,0.99440346,0.98814800,20,0.99519944;0.99413687;0.99387407,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009766_dinov2_base_adjacent_similarity.csv
57,sample_009749,0.99188507,0.99462829,0.98777025,20,0.99545395;0.99455607;0.99387485,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009749_dinov2_base_adjacent_similarity.csv
58,sample_009767,0.99187587,0.99494924,0.98726581,20,0.99531627;0.99509901;0.99443245,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009767_dinov2_base_adjacent_similarity.csv
59,sample_009763,0.99184031,0.99503565,0.98704730,20,0.99551678;0.99510634;0.99448383,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009763_dinov2_base_adjacent_similarity.csv
60,sample_009827,0.99183653,0.99633875,0.98508321,20,0.99714953;0.99594593;0.99592078,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009827_dinov2_base_adjacent_similarity.csv
61,sample_009734,0.99182360,0.99428783,0.98812725,20,0.99438322;0.99429262;0.99418765,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009734_dinov2_base_adjacent_similarity.csv
62,sample_009745,0.99181986,0.99502208,0.98701653,20,0.99514806;0.99503988;0.99487829,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009745_dinov2_base_adjacent_similarity.csv
63,sample_009834,0.99180640,0.99448277,0.98779185,20,0.99460554;0.99444985;0.99439293,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009834_dinov2_base_adjacent_similarity.csv
64,sample_009738,0.99178682,0.99477371,0.98730648,20,0.99525160;0.99469155;0.99437797,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009738_dinov2_base_adjacent_similarity.csv
65,sample_009825,0.99178393,0.99530171,0.98650727,20,0.99613512;0.99492437;0.99484563,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009825_dinov2_base_adjacent_similarity.csv
66,sample_009832,0.99175566,0.99551426,0.98611776,20,0.99640149;0.99550045;0.99464083,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009832_dinov2_base_adjacent_similarity.csv
67,sample_009764,0.99175148,0.99480581,0.98716999,20,0.99502170;0.99477398;0.99462175,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009764_dinov2_base_adjacent_similarity.csv
68,sample_009770,0.99174749,0.99514814,0.98664653,20,0.99536729;0.99512982;0.99494731,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009770_dinov2_base_adjacent_similarity.csv
69,sample_009721,0.99172243,0.99486582,0.98700735,20,0.99567223;0.99469817;0.99422705,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009721_dinov2_base_adjacent_similarity.csv
70,sample_009820,0.99170459,0.99527427,0.98635009,20,0.99554092;0.99527067;0.99501121,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009820_dinov2_base_adjacent_similarity.csv
71,sample_009728,0.99169463,0.99452233,0.98745307,20,0.99472868;0.99455464;0.99428368,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009728_dinov2_base_adjacent_similarity.csv
72,sample_009835,0.99166488,0.99487936,0.98684316,20,0.99546301;0.99490160;0.99427348,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009835_dinov2_base_adjacent_similarity.csv
73,sample_009826,0.99164201,0.99468048,0.98708429,20,0.99529219;0.99498212;0.99376714,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009826_dinov2_base_adjacent_similarity.csv
74,sample_009730,0.99159436,0.99422906,0.98764232,20,0.99441105;0.99415386;0.99412227,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009730_dinov2_base_adjacent_similarity.csv
75,sample_009729,0.99156908,0.99498848,0.98643997,20,0.99562395;0.99508011;0.99426138,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009729_dinov2_base_adjacent_similarity.csv
76,sample_009742,0.99155030,0.99500080,0.98637455,20,0.99530160;0.99506164;0.99463916,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009742_dinov2_base_adjacent_similarity.csv
77,sample_009816,0.99154633,0.99494491,0.98644846,20,0.99643135;0.99468374;0.99371964,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009816_dinov2_base_adjacent_similarity.csv
78,sample_009821,0.99153374,0.99490984,0.98646960,20,0.99537206;0.99496710;0.99439037,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009821_dinov2_base_adjacent_similarity.csv
79,sample_009725,0.99149754,0.99539053,0.98565806,20,0.99611008;0.99542069;0.99464083,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009725_dinov2_base_adjacent_similarity.csv
80,sample_009750,0.99143075,0.99361823,0.98814953,20,0.99456525;0.99327976;0.99300969,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009750_dinov2_base_adjacent_similarity.csv
81,sample_009733,0.99135901,0.99448190,0.98667467,20,0.99545228;0.99435425;0.99363917,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009733_dinov2_base_adjacent_similarity.csv
82,sample_009822,0.99129043,0.99425634,0.98684156,20,0.99444687;0.99422121;0.99410093,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009822_dinov2_base_adjacent_similarity.csv
83,sample_009735,0.99128561,0.99442905,0.98657044,20,0.99514818;0.99426192;0.99387705,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009735_dinov2_base_adjacent_similarity.csv
84,sample_009692,0.99126836,0.99500402,0.98566487,20,0.99607003;0.99480605;0.99413598,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009692_dinov2_base_adjacent_similarity.csv
85,sample_009828,0.99126324,0.99503859,0.98560022,20,0.99534196;0.99503684;0.99473697,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009828_dinov2_base_adjacent_similarity.csv
86,sample_009769,0.99124498,0.99493200,0.98571444,20,0.99534607;0.99524415;0.99420577,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009769_dinov2_base_adjacent_similarity.csv
87,sample_009829,0.99124117,0.99489017,0.98576767,20,0.99584365;0.99534923;0.99347764,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009829_dinov2_base_adjacent_similarity.csv
88,sample_009736,0.99123838,0.99410538,0.98693789,20,0.99462104;0.99385369;0.99384141,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009736_dinov2_base_adjacent_similarity.csv
89,sample_009719,0.99120629,0.99448470,0.98628868,20,0.99520183;0.99457210;0.99368018,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009719_dinov2_base_adjacent_similarity.csv
90,sample_009817,0.99109936,0.99499931,0.98524943,20,0.99588132;0.99481010;0.99430650,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009817_dinov2_base_adjacent_similarity.csv
91,sample_009823,0.99107056,0.99472785,0.98558461,20,0.99503243;0.99472952;0.99442160,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009823_dinov2_base_adjacent_similarity.csv
92,sample_009711,0.99104983,0.99506028,0.98503414,20,0.99564755;0.99509233;0.99444097,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009711_dinov2_base_adjacent_similarity.csv
93,sample_009693,0.99102566,0.99480415,0.98535793,20,0.99492073;0.99475718;0.99473453,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009693_dinov2_base_adjacent_similarity.csv
94,sample_009811,0.99100441,0.99466522,0.98551319,20,0.99473071;0.99471575;0.99454921,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009811_dinov2_base_adjacent_similarity.csv
95,sample_009819,0.99100302,0.99490688,0.98514723,20,0.99624330;0.99435502;0.99412233,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009819_dinov2_base_adjacent_similarity.csv
96,sample_009712,0.99095993,0.99457143,0.98554268,20,0.99530315;0.99439460;0.99401653,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009712_dinov2_base_adjacent_similarity.csv
97,sample_009831,0.99092782,0.99361159,0.98690215,20,0.99398416;0.99380004;0.99305058,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009831_dinov2_base_adjacent_similarity.csv
98,sample_009741,0.99089289,0.99394407,0.98631613,20,0.99546039;0.99438578;0.99198604,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009741_dinov2_base_adjacent_similarity.csv
99,sample_009743,0.99085798,0.99433265,0.98564599,20,0.99477798;0.99424064;0.99397933,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009743_dinov2_base_adjacent_similarity.csv
100,sample_009701,0.99084341,0.99490616,0.98474928,20,0.99522638;0.99504822;0.99444389,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009701_dinov2_base_adjacent_similarity.csv
101,sample_009744,0.99083431,0.99378232,0.98641229,20,0.99467677;0.99380559;0.99286461,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009744_dinov2_base_adjacent_similarity.csv
102,sample_009694,0.99082644,0.99438675,0.98548597,20,0.99568367;0.99397349;0.99350309,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009694_dinov2_base_adjacent_similarity.csv
103,sample_009699,0.99081519,0.99437016,0.98548274,20,0.99540854;0.99471265;0.99298930,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009699_dinov2_base_adjacent_similarity.csv
104,sample_009818,0.99080093,0.99384604,0.98623327,20,0.99586648;0.99298859;0.99268305,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009818_dinov2_base_adjacent_similarity.csv
105,sample_009697,0.99066608,0.99464079,0.98470401,20,0.99580455;0.99528593;0.99283189,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009697_dinov2_base_adjacent_similarity.csv
106,sample_009830,0.99065707,0.99497916,0.98417393,20,0.99517989;0.99511600;0.99464160,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009830_dinov2_base_adjacent_similarity.csv
107,sample_009716,0.99062735,0.99536872,0.98351531,20,0.99579978;0.99530077;0.99500561,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009716_dinov2_base_adjacent_similarity.csv
108,sample_009691,0.99061769,0.99412090,0.98536289,20,0.99451184;0.99400592;0.99384493,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009691_dinov2_base_adjacent_similarity.csv
109,sample_009727,0.99060854,0.99363267,0.98607235,20,0.99425066;0.99388909;0.99275827,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009727_dinov2_base_adjacent_similarity.csv
110,sample_009813,0.99060704,0.99436750,0.98496634,20,0.99468100;0.99466473;0.99375677,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009813_dinov2_base_adjacent_similarity.csv
111,sample_009815,0.99054457,0.99421444,0.98503977,20,0.99535370;0.99448365;0.99280596,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009815_dinov2_base_adjacent_similarity.csv
112,sample_009814,0.99051861,0.99454276,0.98448240,20,0.99525702;0.99429071;0.99408054,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009814_dinov2_base_adjacent_similarity.csv
113,sample_009572,0.99051454,0.99588817,0.98245409,20,0.99604660;0.99596453;0.99565339,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009572_dinov2_base_adjacent_similarity.csv
114,sample_009824,0.99050038,0.99452949,0.98445673,20,0.99556440;0.99443007;0.99359399,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009824_dinov2_base_adjacent_similarity.csv
115,sample_009705,0.99046483,0.99358312,0.98578739,20,0.99439973;0.99345165;0.99289799,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009705_dinov2_base_adjacent_similarity.csv
116,sample_009695,0.99046357,0.99441467,0.98453694,20,0.99471551;0.99471307;0.99381542,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009695_dinov2_base_adjacent_similarity.csv
117,sample_009715,0.99040962,0.99430267,0.98457005,20,0.99482667;0.99450916;0.99357218,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009715_dinov2_base_adjacent_similarity.csv
118,sample_009809,0.99039335,0.99488519,0.98365559,20,0.99512970;0.99487913;0.99464673,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009809_dinov2_base_adjacent_similarity.csv
119,sample_009812,0.99039075,0.99393829,0.98506944,20,0.99502659;0.99361408;0.99317420,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009812_dinov2_base_adjacent_similarity.csv
120,sample_009713,0.99028953,0.99396958,0.98476945,20,0.99475068;0.99373090;0.99342716,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009713_dinov2_base_adjacent_similarity.csv
121,sample_009710,0.99025001,0.99432872,0.98413194,20,0.99529666;0.99415553;0.99353397,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009710_dinov2_base_adjacent_similarity.csv
122,sample_009700,0.99020216,0.99384584,0.98473665,20,0.99584603;0.99287057;0.99282092,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009700_dinov2_base_adjacent_similarity.csv
123,sample_009569,0.99011435,0.99514653,0.98256606,20,0.99569023;0.99555033;0.99419904,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009569_dinov2_base_adjacent_similarity.csv
124,sample_009706,0.99010706,0.99379482,0.98457541,20,0.99412704;0.99384052;0.99341691,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009706_dinov2_base_adjacent_similarity.csv
125,sample_009703,0.99002182,0.99437950,0.98348530,20,0.99449718;0.99443942;0.99420190,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009703_dinov2_base_adjacent_similarity.csv
126,sample_009698,0.99000939,0.99412052,0.98384269,20,0.99562764;0.99390674;0.99282718,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009698_dinov2_base_adjacent_similarity.csv
127,sample_009740,0.98998745,0.99411009,0.98380351,20,0.99450940;0.99439895;0.99342191,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009740_dinov2_base_adjacent_similarity.csv
128,sample_009800,0.98996453,0.99478207,0.98273821,20,0.99547076;0.99532235;0.99355310,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009800_dinov2_base_adjacent_similarity.csv
129,sample_009806,0.98993003,0.99454103,0.98301354,20,0.99547243;0.99424654;0.99390411,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009806_dinov2_base_adjacent_similarity.csv
130,sample_009567,0.98991544,0.99569344,0.98124843,20,0.99687558;0.99516994;0.99503481,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009567_dinov2_base_adjacent_similarity.csv
131,sample_009690,0.98991308,0.99355551,0.98444943,20,0.99389589;0.99372506;0.99304557,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009690_dinov2_base_adjacent_similarity.csv
