task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
380,7.0,6957,sample_009105,0.93089343,0.97803152,0.86018629,20,0.98496306;0.98156202;0.96756947,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009105_dinov2_base_adjacent_similarity.csv
380,7.0,7001,sample_008937,0.93063380,0.97600237,0.86258094,20,0.98002076;0.97870457;0.96928179,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008937_dinov2_base_adjacent_similarity.csv
380,7.0,7033,sample_009180,0.93044582,0.97854239,0.85830097,20,0.98170733;0.97727585;0.97664398,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009180_dinov2_base_adjacent_similarity.csv
380,7.0,7075,sample_008890,0.93012053,0.98633673,0.84579624,20,0.98824656;0.98638952;0.98437411,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008890_dinov2_base_adjacent_similarity.csv
380,7.0,7106,sample_009086,0.92987276,0.98691595,0.84430798,20,0.99026728;0.98587227;0.98460829,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009086_dinov2_base_adjacent_similarity.csv
380,7.0,7267,sample_009127,0.92867720,0.97742142,0.85556087,20,0.98285556;0.98038769;0.96902102,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009127_dinov2_base_adjacent_similarity.csv
380,7.0,7282,sample_008945,0.92860030,0.98852865,0.83870779,20,0.99023896;0.98777312;0.98757386,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008945_dinov2_base_adjacent_similarity.csv
380,7.0,7311,sample_008902,0.92839908,0.98461898,0.84406923,20,0.98487926;0.98473084;0.98424685,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008902_dinov2_base_adjacent_similarity.csv
380,7.0,7372,sample_008998,0.92797165,0.98045375,0.84924851,20,0.98444545;0.98191249;0.97500330,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008998_dinov2_base_adjacent_similarity.csv
380,7.0,7408,sample_009075,0.92774010,0.97621707,0.85502465,20,0.98419273;0.98175752;0.96270096,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009075_dinov2_base_adjacent_similarity.csv
380,7.0,7418,sample_009011,0.92763965,0.98443804,0.84244207,20,0.98656756;0.98358959;0.98315698,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009011_dinov2_base_adjacent_similarity.csv
380,7.0,7432,sample_009157,0.92756578,0.98576327,0.84026954,20,0.99040341;0.98406947;0.98281693,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009157_dinov2_base_adjacent_similarity.csv
380,7.0,7446,sample_008883,0.92749837,0.97446478,0.85704875,20,0.98855448;0.97050214;0.96433771,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008883_dinov2_base_adjacent_similarity.csv
380,7.0,7484,sample_008965,0.92726664,0.98972285,0.83358233,20,0.99255550;0.98859191;0.98802114,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008965_dinov2_base_adjacent_similarity.csv
380,7.0,7518,sample_009128,0.92707699,0.98138622,0.84561315,20,0.98913085;0.98435855;0.97066927,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009128_dinov2_base_adjacent_similarity.csv
380,7.0,7523,sample_008773,0.92703814,0.98956223,0.83325201,20,0.99041164;0.98916292;0.98911214,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008773_dinov2_base_adjacent_similarity.csv
380,7.0,7611,sample_009225,0.92645612,0.98012181,0.84595757,20,0.98332793;0.97997528;0.97706223,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009225_dinov2_base_adjacent_similarity.csv
380,7.0,7615,sample_009089,0.92644913,0.97915497,0.84739036,20,0.98528451;0.97718269;0.97499770,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009089_dinov2_base_adjacent_similarity.csv
380,7.0,7659,sample_008711,0.92623101,0.98669875,0.83552941,20,0.98975289;0.98824191;0.98210144,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008711_dinov2_base_adjacent_similarity.csv
380,7.0,7670,sample_008946,0.92611788,0.98040541,0.84468659,20,0.98462087;0.98037964;0.97621572,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008946_dinov2_base_adjacent_similarity.csv
380,7.0,7688,sample_008938,0.92603624,0.97466926,0.85308672,20,0.98147279;0.97320843;0.96932656,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008938_dinov2_base_adjacent_similarity.csv
380,7.0,7711,sample_008959,0.92589444,0.98492551,0.83734784,20,0.98963690;0.98303592;0.98210371,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008959_dinov2_base_adjacent_similarity.csv
380,7.0,7733,sample_009178,0.92581608,0.98187820,0.84172289,20,0.98929024;0.97982919;0.97651517,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009178_dinov2_base_adjacent_similarity.csv
380,7.0,7757,sample_008577,0.92564354,0.99238604,0.82552978,20,0.99284160;0.99250948;0.99180704,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008577_dinov2_base_adjacent_similarity.csv
380,7.0,7783,sample_009012,0.92553157,0.98020353,0.84352362,20,0.98659784;0.98567116;0.96834159,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009012_dinov2_base_adjacent_similarity.csv
380,7.0,7793,sample_009146,0.92544772,0.97897222,0.84516097,20,0.98935461;0.97599578;0.97156626,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009146_dinov2_base_adjacent_similarity.csv
380,7.0,7825,sample_008768,0.92524998,0.99187726,0.82530906,20,0.99302149;0.99165255;0.99095774,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008768_dinov2_base_adjacent_similarity.csv
380,7.0,7842,sample_009095,0.92508780,0.97483796,0.85046256,20,0.98092175;0.97516692;0.96842521,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009095_dinov2_base_adjacent_similarity.csv
380,7.0,7869,sample_008990,0.92493619,0.98767710,0.83082483,20,0.98979628;0.98803306;0.98520195,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008990_dinov2_base_adjacent_similarity.csv
380,7.0,7876,sample_009100,0.92491457,0.98063826,0.84132904,20,0.98394537;0.98118889;0.97678053,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009100_dinov2_base_adjacent_similarity.csv
380,7.0,7936,sample_008974,0.92459120,0.97714468,0.84576097,20,0.98810053;0.97836161;0.96497190,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008974_dinov2_base_adjacent_similarity.csv
380,7.0,7985,sample_009025,0.92422583,0.97482137,0.84833252,20,0.98024064;0.97756624;0.96665722,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009025_dinov2_base_adjacent_similarity.csv
380,7.0,8009,sample_008907,0.92408106,0.98713368,0.82950212,20,0.98971176;0.98823494;0.98345435,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008907_dinov2_base_adjacent_similarity.csv
380,7.0,8037,sample_008680,0.92389840,0.98734478,0.82872884,20,0.99091625;0.98663032;0.98448777,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008680_dinov2_base_adjacent_similarity.csv
380,7.0,8080,sample_008996,0.92362338,0.98539462,0.83096652,20,0.98708844;0.98675966;0.98233575,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008996_dinov2_base_adjacent_similarity.csv
380,7.0,8112,sample_009137,0.92342910,0.98636148,0.82903052,20,0.98769450;0.98590374;0.98548621,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009137_dinov2_base_adjacent_similarity.csv
380,7.0,8117,sample_008439,0.92341689,0.98499598,0.83104825,20,0.98985791;0.98543215;0.97969788,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008439_dinov2_base_adjacent_similarity.csv
380,7.0,8123,sample_009116,0.92336133,0.97124127,0.85154142,20,0.97974551;0.96862423;0.96535408,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009116_dinov2_base_adjacent_similarity.csv
380,7.0,8136,sample_008897,0.92331738,0.98460472,0.83138638,20,0.98616791;0.98522818;0.98241806,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008897_dinov2_base_adjacent_similarity.csv
380,7.0,8138,sample_008917,0.92331349,0.98451593,0.83150982,20,0.98892421;0.98280209;0.98182148,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008917_dinov2_base_adjacent_similarity.csv
380,7.0,8144,sample_009015,0.92329851,0.98989163,0.82340882,20,0.99067956;0.99049377;0.98850155,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009015_dinov2_base_adjacent_similarity.csv
380,7.0,8165,sample_009024,0.92313600,0.97335674,0.84780488,20,0.97632980;0.97491962;0.96882081,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009024_dinov2_base_adjacent_similarity.csv
380,7.0,8169,sample_009087,0.92312038,0.97835668,0.84026593,20,0.98952639;0.97674811;0.96879554,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009087_dinov2_base_adjacent_similarity.csv
380,7.0,8197,sample_009151,0.92289561,0.97735510,0.84120638,20,0.98299599;0.97546679;0.97360253,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009151_dinov2_base_adjacent_similarity.csv
380,7.0,8200,sample_009126,0.92286474,0.97557531,0.84379890,20,0.98056799;0.97574961;0.97040832,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009126_dinov2_base_adjacent_similarity.csv
380,7.0,8267,sample_008927,0.92248049,0.98049102,0.83546470,20,0.98351467;0.97952932;0.97842908,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008927_dinov2_base_adjacent_similarity.csv
380,7.0,8291,sample_008658,0.92232360,0.98312163,0.83112655,20,0.98844427;0.98241293;0.97850770,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008658_dinov2_base_adjacent_similarity.csv
380,7.0,8304,sample_009003,0.92225969,0.98839998,0.82304924,20,0.99264359;0.98740125;0.98515511,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009003_dinov2_base_adjacent_similarity.csv
380,7.0,8358,sample_008995,0.92192118,0.98185390,0.83202209,20,0.98856443;0.98653752;0.97045976,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008995_dinov2_base_adjacent_similarity.csv
380,7.0,8365,sample_009104,0.92187729,0.98365537,0.82921016,20,0.98829019;0.98740089;0.97527504,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009104_dinov2_base_adjacent_similarity.csv
380,7.0,8371,sample_008887,0.92183548,0.98000636,0.83457916,20,0.98979604;0.97963631;0.97058672,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008887_dinov2_base_adjacent_similarity.csv
380,7.0,8410,sample_009019,0.92153938,0.99251970,0.81506891,20,0.99410844;0.99191809;0.99153256,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009019_dinov2_base_adjacent_similarity.csv
380,7.0,8413,sample_008746,0.92151141,0.99073702,0.81767300,20,0.99312943;0.98958468;0.98949695,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008746_dinov2_base_adjacent_similarity.csv
380,7.0,8432,sample_009121,0.92140349,0.99024501,0.81814122,20,0.99379331;0.99131334;0.98562837,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009121_dinov2_base_adjacent_similarity.csv
380,7.0,8441,sample_008853,0.92133855,0.98536585,0.82529761,20,0.99325901;0.98315263;0.97968590,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008853_dinov2_base_adjacent_similarity.csv
380,7.0,8456,sample_009096,0.92128117,0.98546771,0.82500136,20,0.98910820;0.98733664;0.97995830,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009096_dinov2_base_adjacent_similarity.csv
380,7.0,8465,sample_009160,0.92123542,0.99210334,0.81493354,20,0.99238312;0.99231094;0.99161595,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009160_dinov2_base_adjacent_similarity.csv
380,7.0,8518,sample_009102,0.92096087,0.97167905,0.84488359,20,0.97733080;0.97590435;0.96180201,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009102_dinov2_base_adjacent_similarity.csv
380,7.0,8545,sample_009139,0.92080370,0.97482912,0.83976556,20,0.98727787;0.96906090;0.96814859,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009139_dinov2_base_adjacent_similarity.csv
380,7.0,8594,sample_009114,0.92051333,0.97240054,0.84268251,20,0.98719513;0.96628660;0.96371990,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009114_dinov2_base_adjacent_similarity.csv
380,7.0,8597,sample_008679,0.92049893,0.98374204,0.82563426,20,0.98947668;0.98812854;0.97362089,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008679_dinov2_base_adjacent_similarity.csv
380,7.0,8606,sample_008882,0.92047139,0.97727289,0.83526915,20,0.98587149;0.97384989;0.97209728,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008882_dinov2_base_adjacent_similarity.csv
380,7.0,8633,sample_008951,0.92024684,0.98865940,0.81762800,20,0.99140340;0.98731273;0.98726207,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008951_dinov2_base_adjacent_similarity.csv
380,7.0,8647,sample_009117,0.92014891,0.97904670,0.83180223,20,0.98201638;0.97821426;0.97690946,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009117_dinov2_base_adjacent_similarity.csv
380,7.0,8678,sample_009109,0.91994060,0.98353982,0.82454178,20,0.99165303;0.98930883;0.96965760,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009109_dinov2_base_adjacent_similarity.csv
380,7.0,8691,sample_009155,0.91985911,0.98370477,0.82409061,20,0.99287951;0.98146427;0.97677052,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009155_dinov2_base_adjacent_similarity.csv
380,7.0,8704,sample_008761,0.91978209,0.98820933,0.81714124,20,0.98946548;0.98778403;0.98737848,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008761_dinov2_base_adjacent_similarity.csv
380,7.0,8706,sample_008947,0.91976832,0.97952767,0.83012929,20,0.98453605;0.97924340;0.97480357,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008947_dinov2_base_adjacent_similarity.csv
380,7.0,8713,sample_008943,0.91971362,0.97725765,0.83339759,20,0.98150527;0.97826302;0.97200465,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008943_dinov2_base_adjacent_similarity.csv
380,7.0,8737,sample_008678,0.91959750,0.98658514,0.81911603,20,0.98939145;0.98850173;0.98186225,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008678_dinov2_base_adjacent_similarity.csv
380,7.0,8742,sample_008920,0.91954478,0.97767395,0.83235104,20,0.98689342;0.98360115;0.96252728,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008920_dinov2_base_adjacent_similarity.csv
380,7.0,8770,sample_009022,0.91932542,0.97537710,0.83524790,20,0.98926580;0.96877062;0.96809489,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009022_dinov2_base_adjacent_similarity.csv
380,7.0,8799,sample_008739,0.91917796,0.98765848,0.81645719,20,0.98979789;0.98794913;0.98522842,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008739_dinov2_base_adjacent_similarity.csv
380,7.0,8845,sample_008573,0.91891585,0.96744967,0.84611512,20,0.98657346;0.95906270;0.95671284,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008573_dinov2_base_adjacent_similarity.csv
380,7.0,8850,sample_008906,0.91890180,0.98048856,0.82652168,20,0.98708504;0.98379946;0.97058117,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008906_dinov2_base_adjacent_similarity.csv
380,7.0,8854,sample_008754,0.91886162,0.98466323,0.82015921,20,0.98875225;0.98413008;0.98110735,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008754_dinov2_base_adjacent_similarity.csv
380,7.0,8920,sample_008682,0.91845240,0.98479930,0.81893204,20,0.98803067;0.98394811;0.98241913,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008682_dinov2_base_adjacent_similarity.csv
380,7.0,8924,sample_009132,0.91842186,0.97321345,0.83623447,20,0.98552978;0.98209858;0.95201200,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009132_dinov2_base_adjacent_similarity.csv
380,7.0,8925,sample_009130,0.91841797,0.98243688,0.82238961,20,0.99082059;0.98849797;0.96799207,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009130_dinov2_base_adjacent_similarity.csv
380,7.0,8938,sample_008991,0.91835841,0.97710361,0.83024060,20,0.99253386;0.97441274;0.96436423,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008991_dinov2_base_adjacent_similarity.csv
380,7.0,8939,sample_008825,0.91835774,0.98578197,0.81722140,20,0.99621820;0.98071039;0.98041731,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008825_dinov2_base_adjacent_similarity.csv
380,7.0,8944,sample_008734,0.91832978,0.98474801,0.81870244,20,0.99079502;0.98986304;0.97358596,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008734_dinov2_base_adjacent_similarity.csv
380,7.0,8947,sample_008936,0.91831234,0.97944892,0.82660748,20,0.98386759;0.97771484;0.97676432,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008936_dinov2_base_adjacent_similarity.csv
380,7.0,8978,sample_009237,0.91808280,0.97670327,0.83015211,20,0.98191482;0.97694600;0.97124898,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009237_dinov2_base_adjacent_similarity.csv
380,7.0,8986,sample_008665,0.91801648,0.98942316,0.81090646,20,0.99221337;0.98959315;0.98646295,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008665_dinov2_base_adjacent_similarity.csv
380,7.0,9001,sample_008661,0.91791949,0.98756891,0.81344536,20,0.99085307;0.99044710;0.98140657,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008661_dinov2_base_adjacent_similarity.csv
380,7.0,9015,sample_008737,0.91784809,0.98806679,0.81252004,20,0.98995924;0.98953223;0.98470891,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008737_dinov2_base_adjacent_similarity.csv
380,7.0,9055,sample_008681,0.91763641,0.99154663,0.80677107,20,0.99486536;0.99103177;0.98874277,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008681_dinov2_base_adjacent_similarity.csv
380,7.0,9066,sample_009050,0.91753570,0.99134527,0.80682136,20,0.99186516;0.99138832;0.99078232,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009050_dinov2_base_adjacent_similarity.csv
380,7.0,9076,sample_008949,0.91749166,0.98070999,0.82266418,20,0.99100769;0.98000741;0.97111487,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008949_dinov2_base_adjacent_similarity.csv
