task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
390,7.0,11234,sample_010379,0.90590623,0.94914560,0.84104718,20,0.95600307;0.95515043;0.93628329,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010379_dinov2_base_adjacent_similarity.csv
390,7.0,11250,sample_010038,0.90586828,0.93882557,0.85643233,20,0.97651160;0.92590535;0.91405976,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010038_dinov2_base_adjacent_similarity.csv
390,7.0,11263,sample_010073,0.90577661,0.94024477,0.85407437,20,0.94881415;0.94377971;0.92814046,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010073_dinov2_base_adjacent_similarity.csv
390,7.0,11279,sample_009913,0.90567201,0.95486369,0.83188449,20,0.96580100;0.96124822;0.93754184,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009913_dinov2_base_adjacent_similarity.csv
390,7.0,11295,sample_009974,0.90560642,0.95217204,0.83575797,20,0.97493899;0.94559050;0.93598664,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009974_dinov2_base_adjacent_similarity.csv
390,7.0,11296,sample_010034,0.90560434,0.94297328,0.84955093,20,0.98895484;0.92044151;0.91952348,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010034_dinov2_base_adjacent_similarity.csv
390,7.0,11298,sample_010526,0.90559087,0.94949446,0.83973548,20,0.97270536;0.95270938;0.92306864,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010526_dinov2_base_adjacent_similarity.csv
390,7.0,11311,sample_009944,0.90550778,0.95542951,0.83062517,20,0.96628642;0.95222354;0.94777858,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009944_dinov2_base_adjacent_similarity.csv
390,7.0,11320,sample_010376,0.90548618,0.94010200,0.85356245,20,0.96138108;0.93073118;0.92819375,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010376_dinov2_base_adjacent_similarity.csv
390,7.0,11335,sample_009941,0.90541919,0.94182722,0.85080715,20,0.95397019;0.94583595;0.92567551,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009941_dinov2_base_adjacent_similarity.csv
