task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
392,10.0,275,sample_010617,0.97910757,0.99556500,0.95442142,20,0.99594998;0.99590206;0.99484295,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010617_dinov2_base_adjacent_similarity.csv
392,10.0,354,sample_010616,0.97535339,0.99444175,0.94672087,20,0.99537253;0.99404883;0.99390388,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010616_dinov2_base_adjacent_similarity.csv
392,10.0,376,sample_011567,0.97451682,0.99143664,0.94913709,20,0.99457484;0.99057555;0.98915952,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011567_dinov2_base_adjacent_similarity.csv
392,10.0,401,sample_011569,0.97382875,0.99089730,0.94822592,20,0.99356300;0.99005097;0.98907793,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011569_dinov2_base_adjacent_similarity.csv
392,10.0,426,sample_011582,0.97311666,0.99211264,0.94462270,20,0.99368930;0.99253905;0.99010956,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011582_dinov2_base_adjacent_similarity.csv
392,10.0,434,sample_011528,0.97288105,0.99126124,0.94531077,20,0.99533594;0.99068725;0.98776054,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011528_dinov2_base_adjacent_similarity.csv
392,10.0,436,sample_011561,0.97275294,0.99207318,0.94377258,20,0.99239373;0.99198890;0.99183691,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011561_dinov2_base_adjacent_similarity.csv
392,10.0,437,sample_011437,0.97273783,0.99154516,0.94452683,20,0.99329841;0.99124539;0.99009168,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011437_dinov2_base_adjacent_similarity.csv
392,10.0,442,sample_010614,0.97262605,0.99479107,0.93937851,20,0.99651611;0.99396372;0.99389338,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010614_dinov2_base_adjacent_similarity.csv
392,10.0,449,sample_011516,0.97249942,0.99008505,0.94612098,20,0.99450201;0.99031860;0.98543453,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011516_dinov2_base_adjacent_similarity.csv
392,10.0,465,sample_010613,0.97215076,0.99271019,0.94131162,20,0.99723470;0.99426109;0.98663479,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010613_dinov2_base_adjacent_similarity.csv
392,10.0,480,sample_010615,0.97177720,0.99254318,0.94062822,20,0.99511337;0.99163568;0.99088049,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010615_dinov2_base_adjacent_similarity.csv
392,10.0,493,sample_011552,0.97157325,0.99121368,0.94211261,20,0.99315071;0.99027139;0.99021894,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011552_dinov2_base_adjacent_similarity.csv
392,10.0,520,sample_010679,0.97118811,0.98615861,0.94873236,20,0.99316347;0.98683518;0.97847718,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010679_dinov2_base_adjacent_similarity.csv
392,10.0,522,sample_011440,0.97112594,0.99140720,0.94070407,20,0.99409920;0.99029088;0.98983151,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011440_dinov2_base_adjacent_similarity.csv
392,10.0,530,sample_011565,0.97102635,0.98973370,0.94296533,20,0.99236572;0.98843932;0.98839605,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011565_dinov2_base_adjacent_similarity.csv
392,10.0,538,sample_011487,0.97082882,0.98957578,0.94270838,20,0.99208504;0.99088341;0.98575890,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011487_dinov2_base_adjacent_similarity.csv
392,10.0,559,sample_011523,0.97048732,0.98984078,0.94145713,20,0.99726534;0.98849320;0.98376381,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011523_dinov2_base_adjacent_similarity.csv
392,10.0,574,sample_011555,0.97018695,0.99133392,0.93846649,20,0.99317360;0.99072725;0.99010092,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011555_dinov2_base_adjacent_similarity.csv
392,10.0,575,sample_011553,0.97017277,0.99170488,0.93787460,20,0.99622893;0.99338615;0.98549956,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011553_dinov2_base_adjacent_similarity.csv
392,10.0,593,sample_011436,0.96987407,0.99148516,0.93745743,20,0.99399799;0.99244440;0.98801309,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011436_dinov2_base_adjacent_similarity.csv
392,10.0,600,sample_011509,0.96974912,0.98922080,0.94054160,20,0.99277002;0.98952943;0.98536295,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011509_dinov2_base_adjacent_similarity.csv
392,10.0,614,sample_011521,0.96949975,0.98854647,0.94092966,20,0.99139571;0.98720425;0.98703945,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011521_dinov2_base_adjacent_similarity.csv
392,10.0,618,sample_011385,0.96945035,0.99052839,0.93783329,20,0.99459672;0.99012518;0.98686326,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011385_dinov2_base_adjacent_similarity.csv
392,10.0,622,sample_011538,0.96940362,0.99154379,0.93619337,20,0.99494392;0.99163198;0.98805547,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011538_dinov2_base_adjacent_similarity.csv
392,10.0,631,sample_011559,0.96927844,0.99067958,0.93717672,20,0.99572003;0.98836553;0.98795319,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011559_dinov2_base_adjacent_similarity.csv
392,10.0,637,sample_011576,0.96918580,0.99132037,0.93598394,20,0.99463701;0.99046314;0.98886096,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011576_dinov2_base_adjacent_similarity.csv
392,10.0,639,sample_011441,0.96915037,0.98951250,0.93860718,20,0.99356115;0.98949420;0.98548216,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011441_dinov2_base_adjacent_similarity.csv
392,10.0,641,sample_011499,0.96911027,0.98625364,0.94339522,20,0.99211550;0.98651820;0.98012722,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011499_dinov2_base_adjacent_similarity.csv
392,10.0,643,sample_011545,0.96909246,0.98900731,0.93922018,20,0.98968881;0.98881096;0.98852217,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011545_dinov2_base_adjacent_similarity.csv
392,10.0,645,sample_011445,0.96906992,0.99163363,0.93522435,20,0.99545753;0.99157786;0.98786551,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011445_dinov2_base_adjacent_similarity.csv
392,10.0,648,sample_011549,0.96902235,0.98938717,0.93847511,20,0.99031448;0.98893136;0.98891568,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011549_dinov2_base_adjacent_similarity.csv
