task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
368,9.0,5350,sample_005100,0.94111730,0.98796950,0.87083902,20,0.98989129;0.98723453;0.98678267,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005100_dinov2_base_adjacent_similarity.csv
368,9.0,5351,sample_005535,0.94110226,0.98755483,0.87142342,20,0.98786342;0.98773837;0.98706269,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005535_dinov2_base_adjacent_similarity.csv
368,9.0,5353,sample_005551,0.94109504,0.98970810,0.86817544,20,0.99173772;0.98920822;0.98817837,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005551_dinov2_base_adjacent_similarity.csv
368,9.0,5355,sample_005428,0.94108736,0.99198473,0.86474131,20,0.99307841;0.99172962;0.99114615,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005428_dinov2_base_adjacent_similarity.csv
368,9.0,5374,sample_005556,0.94094229,0.98655377,0.87252508,20,0.98785156;0.98675787;0.98505187,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005556_dinov2_base_adjacent_similarity.csv
368,9.0,5375,sample_005553,0.94093795,0.98713406,0.87164379,20,0.98978031;0.98837852;0.98324335,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005553_dinov2_base_adjacent_similarity.csv
368,9.0,5405,sample_005509,0.94082975,0.98918464,0.86829742,20,0.99089551;0.98862892;0.98802948,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005509_dinov2_base_adjacent_similarity.csv
368,9.0,5464,sample_005512,0.94045916,0.98438867,0.87456491,20,0.98508799;0.98503458;0.98304343,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005512_dinov2_base_adjacent_similarity.csv
368,9.0,5469,sample_005050,0.94042662,0.98757664,0.86970159,20,0.99365634;0.98899209;0.98008150,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005050_dinov2_base_adjacent_similarity.csv
368,9.0,5478,sample_005307,0.94038709,0.98749930,0.86971877,20,0.99502707;0.99009669;0.97737414,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005307_dinov2_base_adjacent_similarity.csv
368,9.0,5485,sample_005498,0.94036040,0.98999943,0.86590185,20,0.99239111;0.98967206;0.98793513,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005498_dinov2_base_adjacent_similarity.csv
368,9.0,5488,sample_005543,0.94034791,0.98598731,0.87188881,20,0.98640144;0.98581076;0.98574972,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005543_dinov2_base_adjacent_similarity.csv
368,9.0,5496,sample_005571,0.94027441,0.99098931,0.86420207,20,0.99276340;0.99203891;0.98816562,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005571_dinov2_base_adjacent_similarity.csv
368,9.0,5505,sample_005420,0.94024433,0.99036256,0.86506698,20,0.99428248;0.99047971;0.98632550,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005420_dinov2_base_adjacent_similarity.csv
368,9.0,5506,sample_005040,0.94024321,0.99165187,0.86313022,20,0.99481988;0.99270940;0.98742634,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005040_dinov2_base_adjacent_similarity.csv
368,9.0,5516,sample_005501,0.94019616,0.98617258,0.87123155,20,0.98946470;0.98728979;0.98176324,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005501_dinov2_base_adjacent_similarity.csv
368,9.0,5531,sample_005482,0.94012691,0.98897944,0.86684812,20,0.99053621;0.98954678;0.98685533,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005482_dinov2_base_adjacent_similarity.csv
368,9.0,5545,sample_005000,0.94007662,0.98533662,0.87218661,20,0.98744422;0.98476970;0.98379594,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005000_dinov2_base_adjacent_similarity.csv
368,9.0,5559,sample_005528,0.94000077,0.98604238,0.87093836,20,0.99066257;0.98499441;0.98247015,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005528_dinov2_base_adjacent_similarity.csv
368,9.0,5577,sample_005426,0.93989560,0.98643863,0.87008104,20,0.98795456;0.98602718;0.98533416,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005426_dinov2_base_adjacent_similarity.csv
368,9.0,5609,sample_005529,0.93967702,0.97852200,0.88140955,20,0.98101157;0.97946650;0.97508794,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005529_dinov2_base_adjacent_similarity.csv
368,9.0,5629,sample_005108,0.93953762,0.98616660,0.86959415,20,0.99089921;0.98397577;0.98362482,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005108_dinov2_base_adjacent_similarity.csv
368,9.0,5640,sample_005445,0.93949775,0.98390464,0.87288741,20,0.98707187;0.98317301;0.98146904,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005445_dinov2_base_adjacent_similarity.csv
368,9.0,5645,sample_005036,0.93947772,0.98894997,0.86526935,20,0.99262834;0.98826271;0.98595887,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005036_dinov2_base_adjacent_similarity.csv
368,9.0,5648,sample_005098,0.93944205,0.98915072,0.86487905,20,0.99433899;0.98933429;0.98377889,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005098_dinov2_base_adjacent_similarity.csv
368,9.0,5680,sample_005486,0.93929348,0.98831527,0.86576080,20,0.98974967;0.98776913;0.98742700,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005486_dinov2_base_adjacent_similarity.csv
368,9.0,5690,sample_005488,0.93924447,0.98492183,0.87072843,20,0.99094903;0.98237854;0.98143792,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005488_dinov2_base_adjacent_similarity.csv
368,9.0,5703,sample_005542,0.93914027,0.98834519,0.86533290,20,0.99073470;0.98787642;0.98642445,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005542_dinov2_base_adjacent_similarity.csv
368,9.0,5713,sample_005412,0.93907453,0.99250881,0.85892312,20,0.99437016;0.99162602;0.99153024,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005412_dinov2_base_adjacent_similarity.csv
368,9.0,5720,sample_005511,0.93901829,0.98783537,0.86579268,20,0.99204600;0.98611808;0.98534203,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005511_dinov2_base_adjacent_similarity.csv
368,9.0,5769,sample_005534,0.93874891,0.98854876,0.86404915,20,0.98956871;0.98951018;0.98656738,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005534_dinov2_base_adjacent_similarity.csv
368,9.0,5777,sample_005515,0.93868700,0.98745843,0.86552985,20,0.98862278;0.98691952;0.98683298,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005515_dinov2_base_adjacent_similarity.csv
368,9.0,5786,sample_005434,0.93864250,0.99154143,0.85929411,20,0.99209732;0.99209464;0.99043232,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005434_dinov2_base_adjacent_similarity.csv
368,9.0,5790,sample_005357,0.93863231,0.97753137,0.88028373,20,0.98037374;0.97664940;0.97557098,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005357_dinov2_base_adjacent_similarity.csv
368,9.0,5794,sample_005532,0.93862131,0.98729070,0.86561722,20,0.98876059;0.98785043;0.98526108,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005532_dinov2_base_adjacent_similarity.csv
368,9.0,5799,sample_005063,0.93857829,0.99236035,0.85790519,20,0.99334407;0.99229026;0.99144673,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005063_dinov2_base_adjacent_similarity.csv
368,9.0,5802,sample_005484,0.93856170,0.98852587,0.86361545,20,0.99253774;0.98820287;0.98483700,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005484_dinov2_base_adjacent_similarity.csv
368,9.0,5817,sample_005507,0.93843652,0.98979124,0.86140444,20,0.99077398;0.99010706;0.98849267,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005507_dinov2_base_adjacent_similarity.csv
368,9.0,5829,sample_005447,0.93832790,0.98145437,0.87363819,20,0.98290229;0.98159957;0.97986126,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005447_dinov2_base_adjacent_similarity.csv
368,9.0,5842,sample_005510,0.93822745,0.99116297,0.85882416,20,0.99315351;0.99036336;0.98997205,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005510_dinov2_base_adjacent_similarity.csv
368,9.0,5846,sample_005103,0.93821540,0.98768719,0.86400772,20,0.99136245;0.98812282;0.98357630,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005103_dinov2_base_adjacent_similarity.csv
368,9.0,5850,sample_005130,0.93819743,0.98824042,0.86313295,20,0.99065185;0.98716462;0.98690480,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005130_dinov2_base_adjacent_similarity.csv
368,9.0,5868,sample_005213,0.93805701,0.97836896,0.87758909,20,0.97962606;0.97934097;0.97613984,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005213_dinov2_base_adjacent_similarity.csv
368,9.0,5871,sample_005423,0.93804549,0.99033682,0.85960851,20,0.99459922;0.98989487;0.98651636,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005423_dinov2_base_adjacent_similarity.csv
368,9.0,5881,sample_005458,0.93798150,0.98057177,0.87409610,20,0.98568165;0.97933543;0.97669822,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005458_dinov2_base_adjacent_similarity.csv
368,9.0,5887,sample_005522,0.93795796,0.98779541,0.86320178,20,0.98893565;0.98851216;0.98593843,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005522_dinov2_base_adjacent_similarity.csv
368,9.0,5898,sample_005061,0.93788744,0.98962279,0.86028441,20,0.99278003;0.98897034;0.98711801,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005061_dinov2_base_adjacent_similarity.csv
368,9.0,5904,sample_005541,0.93784948,0.98913582,0.86091997,20,0.99088305;0.98887444;0.98764998,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005541_dinov2_base_adjacent_similarity.csv
368,9.0,5907,sample_005526,0.93784128,0.98939020,0.86051790,20,0.99183297;0.98854578;0.98779184,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005526_dinov2_base_adjacent_similarity.csv
368,9.0,5911,sample_005505,0.93781619,0.98884722,0.86126965,20,0.99049211;0.98835242;0.98769712,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005505_dinov2_base_adjacent_similarity.csv
368,9.0,5943,sample_005544,0.93761383,0.99024121,0.85867277,20,0.99139553;0.99071175;0.98861635,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005544_dinov2_base_adjacent_similarity.csv
368,9.0,5944,sample_005037,0.93760992,0.99031242,0.85855618,20,0.99418581;0.98865449;0.98809695,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005037_dinov2_base_adjacent_similarity.csv
368,9.0,5950,sample_005110,0.93757187,0.98676042,0.86378905,20,0.99077946;0.98956680;0.97993499,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005110_dinov2_base_adjacent_similarity.csv
368,9.0,5952,sample_005095,0.93756043,0.99018347,0.85862588,20,0.99224728;0.99075443;0.98754871,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005095_dinov2_base_adjacent_similarity.csv
368,9.0,5969,sample_005215,0.93742753,0.97779637,0.87687425,20,0.98257732;0.97618967;0.97462213,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005215_dinov2_base_adjacent_similarity.csv
368,9.0,5973,sample_005478,0.93742126,0.98321450,0.86873140,20,0.99250305;0.97999758;0.97714287,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005478_dinov2_base_adjacent_similarity.csv
368,9.0,5990,sample_005566,0.93731543,0.99197632,0.85532409,20,0.99272996;0.99169314;0.99150586,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005566_dinov2_base_adjacent_similarity.csv
368,9.0,5995,sample_005462,0.93728663,0.98129390,0.87127573,20,0.98422575;0.98128545;0.97837049,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005462_dinov2_base_adjacent_similarity.csv
368,9.0,5997,sample_005045,0.93727881,0.98925934,0.85930802,20,0.99385762;0.99032694;0.98359346,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005045_dinov2_base_adjacent_similarity.csv
368,9.0,5998,sample_005490,0.93727517,0.98767044,0.86168227,20,0.98974067;0.98849106;0.98477960,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005490_dinov2_base_adjacent_similarity.csv
368,9.0,6006,sample_005545,0.93719129,0.98564634,0.86450871,20,0.98921233;0.98632091;0.98140579,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005545_dinov2_base_adjacent_similarity.csv
368,9.0,6038,sample_005536,0.93697241,0.98549293,0.86419163,20,0.98738474;0.98534352;0.98375052,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005536_dinov2_base_adjacent_similarity.csv
368,9.0,6039,sample_005555,0.93696204,0.98525367,0.86452460,20,0.98999804;0.98588407;0.97987890,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005555_dinov2_base_adjacent_similarity.csv
368,9.0,6061,sample_005197,0.93684030,0.97797276,0.87514161,20,0.98279315;0.98004293;0.97108221,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005197_dinov2_base_adjacent_similarity.csv
368,9.0,6072,sample_005485,0.93675935,0.98767813,0.86038119,20,0.98950064;0.98706013;0.98647362,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005485_dinov2_base_adjacent_similarity.csv
368,9.0,6101,sample_005472,0.93659096,0.98503965,0.86391793,20,0.99074012;0.98496211;0.97941673,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005472_dinov2_base_adjacent_similarity.csv
368,9.0,6112,sample_005561,0.93653885,0.99000776,0.85633548,20,0.99075377;0.98965812;0.98961139,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005561_dinov2_base_adjacent_similarity.csv
368,9.0,6115,sample_005560,0.93653083,0.98791039,0.85946149,20,0.99152887;0.98945832;0.98274398,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005560_dinov2_base_adjacent_similarity.csv
368,9.0,6144,sample_005436,0.93628891,0.98143212,0.86857408,20,0.98718786;0.98034477;0.97676373,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005436_dinov2_base_adjacent_similarity.csv
368,9.0,6157,sample_005005,0.93619112,0.98712927,0.85978390,20,0.98961616;0.98631167;0.98545998,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005005_dinov2_base_adjacent_similarity.csv
368,9.0,6158,sample_005011,0.93617422,0.98877861,0.85726763,20,0.99314487;0.98922044;0.98397052,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005011_dinov2_base_adjacent_similarity.csv
368,9.0,6165,sample_005552,0.93608965,0.98368154,0.86470181,20,0.99014521;0.98054808;0.98035133,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005552_dinov2_base_adjacent_similarity.csv
368,9.0,6177,sample_005064,0.93603034,0.99167049,0.85257012,20,0.99186063;0.99159491;0.99155593,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005064_dinov2_base_adjacent_similarity.csv
368,9.0,6180,sample_005492,0.93601879,0.98441293,0.86342757,20,0.98771060;0.98666710;0.97886109,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005492_dinov2_base_adjacent_similarity.csv
368,9.0,6182,sample_005575,0.93599775,0.99044114,0.85433267,20,0.99280304;0.99212348;0.98639691,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005575_dinov2_base_adjacent_similarity.csv
368,9.0,6199,sample_005422,0.93588276,0.98937776,0.85564027,20,0.99214679;0.98834431;0.98764217,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005422_dinov2_base_adjacent_similarity.csv
368,9.0,6207,sample_005099,0.93583043,0.98765576,0.85809243,20,0.98979795;0.98867154;0.98449779,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005099_dinov2_base_adjacent_similarity.csv
368,9.0,6220,sample_005169,0.93578648,0.97453302,0.87766667,20,0.97875690;0.97784948;0.96699268,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005169_dinov2_base_adjacent_similarity.csv
